id,condition_id,question,title,description,market_slug,end_date_iso,game_start_time,question_id,tokens,outcomes,outcome_prices,volume,active,closed,archived,new,featured,category,tags,group_item_title,group_item_threshold
,0x3c1b76f77f93f19371d3df801047c0fba2e6ca4c4bd489dbabea990ea68f8941,[Single Market] Will Kamala Harris win the U.S. 2024 Democratic presidential nomination?,,"This market will resolve to “Yes” if Kamala Harris wins the 2024 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources, including https://democrats.org/.

Any replacement of the nominee before election day will not change the resolution of the market.",will-kamala-harris-win-the-us-2024-democratic-presidential-nomination,2024-08-10T00:00:00Z,,0xb65e19af2c68cddff89116b6825949db83b20e80818020a84c43fc6f0be6b663,"[{'token_id': '55587534433102763859032443585846918727132208718352714378810158969375734322181', 'outcome': 'Yes', 'price': 1, 'winner': True}, {'token_id': '111837615529992437689409005124251998174169394377496834222265889069615714482973', 'outcome': 'No', 'price': 0, 'winner': False}]",,,,True,True,False,,,,"['kamala harris', 'U.S. Politics', '2024 election', 'democratic party', 'presidential nomination', 'Politics', 'hillary clinton', 'us elections', 'democrats', 'pete buttigieg', 'u.s. election', 'dean phillips', 'robert f. kennedy jr.', 'elections 2024', 'gavin newsom', 'democratic presidential nomination', 'u.s. presidential election 2024', '2024 presidential election', 'u.s. presidential election', 'u.s. 2024', 'All']",,
,0xa00a22b16d602abf9ed695404df68a71ddd4ef05573bf9590de4f0fccf096c93,Will the Celtics be the 2022-23 NBA Champion?,,"This market will resolve to ""Yes"" if the Boston Celtics become the 2022-23 NBA Champion. Otherwise, this market will resolve to ""No"".

If it is determined at any point that it is impossible for the Celtics to be the 2022-23 NBA Champion based on the rules of the NBA (e.g. they're eliminated in the playoffs), this market will immediately resolve to ""No.""

If this team is still in contention to become the champion and the champion still isn't determined by October 24, 2023, 11:59:59 PM ET, this market will resolve 50-50.",will-the-celtics-be-the-2022-23-nba-champion,2023-06-17T00:00:00Z,,0xaf090077f0db7aa7f97051e04fcd764d86970004a37b3150ae7a681b5b3e495c,"[{'token_id': '43232097181918994738032241755006123258571385315939394755006203919277954135565', 'outcome': 'Yes', 'price': 0, 'winner': False}, {'token_id': '9629446620718684243744463725282080039675086062123106562256171337393905586388', 'outcome': 'No', 'price': 1, 'winner': True}]",,,,True,True,False,,,,['All'],,
,0xfcc2fc081d8c97bc3839c061566783e17d34b2e1b14fc5368b6e785b3593b45f,NBA: Heat vs. Magic (02/11/2023),,"In the upcoming NBA game, scheduled for February 11:

If the Miami Heat win, the market will resolve to “Heat”.

If the Orlando Magic win, the market will resolve to “Magic”.

If this game is not completed by April 11, 2023 (11:59:59 PM ET), or is definitively cancelled before that date, this market will resolve 50-50.",nba-heat-vs-magic-02112023,2023-02-10T00:00:00Z,2023-02-12T00:00:00Z,0x5046a6af340479be8847d61d038c560605ccd8b8fb915a5b282b655a9c8b9586,"[{'token_id': '85452301668193178619705061919995037432447888063969337198247521596284610973839', 'outcome': 'Heat', 'price': 0, 'winner': False}, {'token_id': '58776308715905744109504736210945699573561167174473762987919831326280673106014', 'outcome': 'Magic', 'price': 0, 'winner': False}]",,,,True,True,False,,,,['All'],,
,0x91359b85594524c17c9e195c598a786dca88f4b0f974d1883852e75a4772b4ee,Will uninsured SVB depositors get all their money back by June 30?,,"With the closing of Silicon Valley Bank, all uninsured depositors will receive dividends as SVB’s assets are liquidated, until depositors are either made whole or all assets are depleted. It is reported that SVB’s assets exceed that of its deposits.

This market will resolve to “Yes” if depositors are made whole - as in this case, receive dividends that total approximately the same amount that they had deposited in SVB at time of failure, by June 30, 2023, 11:59:59 PM ET. If uninsured depositors are made whole via any other method (i.e. government bailout, merger or acquisition, etc.), this market will also resolve to “Yes.” 

If depositors are not made whole by June 30, 2023, the market will resolve to “No.” 

The resolution source will be the FDIC, other government-related entities direct reporting, and SVB direct reporting. A consensus of credible reporting will also suffice.",will-uninsured-svb-depositors-get-all-their-money-back-by-june-30,2023-06-30T00:00:00Z,,0x2a5f7620f22f52f395dccf096bfef628913029ac010cce0e30c9f60999e514d6,"[{'token_id': '1431004624986814751264380688748638264892060670128157909354806225537227959331', 'outcome': 'Yes', 'price': 1, 'winner': True}, {'token_id': '3051692033158884226099319296584382641145312591809321748635680546351332959432', 'outcome': 'No', 'price': 0, 'winner': False}]",,,,True,True,False,,,,['All'],,
,0x477a045e9894a24a46bf7ee66cfdff136a3354806d38f09e30f3c638d01aa54d,NBA: Suns vs. Celtics (02/03/2023),,"In the upcoming NBA game, scheduled for February 3:

If the Phoenix Suns win, the market will resolve to “Suns”.

If the Boston Celtics win, the market will resolve to “Celtics”.

If this game is not completed by April 3, 2023 (11:59:59 PM ET), or is definitively cancelled before that date, this market will resolve 50-50.",nba-suns-vs-celtics-02032023,2023-02-04T00:00:00Z,2023-02-04T00:00:00Z,0x1ef84fd88db69165690be59196017972780a361bca063f3eb25944cdece5568b,"[{'token_id': '49060501075607855586161654899390661674347113637206178487124127851580203134391', 'outcome': 'Suns', 'price': 0, 'winner': False}, {'token_id': '41200397474063310889445514560816374352571335976386873288976343778419658556388', 'outcome': 'Celtics', 'price': 0, 'winner': False}]",,,,True,True,False,,,,['All'],,
,0x9362ec7d24e06d326bb193d4d22f7d65bdd15b423afe242dc85c8103fd822404,NBA: Pelicans vs. Nuggets (01/31/2023),,"In the upcoming NBA game, scheduled for January 31:

If the New Orleans Pelicans win, the market will resolve to “Pelicans”.

If the Denver Nuggets win, the market will resolve to “Nuggets”.

If this game is not completed by February 7, 2023 (11:59:59 PM ET), this market will resolve 50-50.",nba-pelicans-vs-nuggets-01312023,2023-01-31T00:00:00Z,2023-02-01T00:00:00Z,0x55094dd9f1849d2b7fa852a0ee7d331f55d6a0e632500fb6fcc6993228118b5d,"[{'token_id': '32953190650490626719383000871533221289192210456474425874962397482243075916240', 'outcome': 'Pelicans', 'price': 0, 'winner': False}, {'token_id': '24444274858026999833954852093476530597530574995174342050731218829250011045752', 'outcome': 'Nuggets', 'price': 0, 'winner': False}]",,,,True,True,False,,,,['All'],,
,0x108ec149cc65ac4a2cc350a680c4afdc76cd3be9363299e7223c3074d3844fa1,NHL: San Jose Sharks vs. Minnesota Wild 2023-03-11,,"In the upcoming NHL game, scheduled for March 11 at 10:30 PM ET:

If the San Jose Sharks win, the market will resolve to “Sharks”.

If the Minnesota Wild win, the market will resolve to “Wild”.

 If the game is not completed by April 21, 2023 (11:59:59 PM ET), the market will resolve 50-50.",nhl-sj-min-2023-03-11,2023-03-11T00:00:00Z,2023-03-12T03:30:00Z,0x8b5cabb4ce523cef370fadbe4110fdedfef6958bc7053726446fe1ad47ba43e3,"[{'token_id': '105303551215142430763295743312596257504386403362358993494617706350122313651527', 'outcome': 'Sharks', 'price': 0, 'winner': False}, {'token_id': '110238902086127505041110460496792837354447580828167475819792131053064358867923', 'outcome': 'Wild', 'price': 1, 'winner': True}]",,,,True,True,False,,,,['All'],,
,0x86cfbf9b3d2101945ca235e0b70b9283d4a27c5ef6e40ad867d5fcc68a43b943,Will Arsenal beat Bournemouth? (03/04/2023),,"In the upcoming Premier League soccer match scheduled for March 4, 2023:

If Arsenal wins, this market will resolve to ""Yes"". Otherwise, this market will resolve to ""No"".

If the game results in a draw, the market resolves to ""No.""

If the game is not completed by March 18, 2023, the market will resolve to 50-50.",will-arsenal-beat-bournemouth-03042023,2023-03-04T00:00:00Z,2023-03-04T15:00:00Z,0xa045dedc22172ebde6a706822f1cc351322d0800f8ea716c7ddcb3bb65abf4a4,"[{'token_id': '19262628997699783737328146925349469089561200542427504406089098783207074983354', 'outcome': 'Yes', 'price': 1, 'winner': True}, {'token_id': '88486407229547668266685740295288621339985013762693381875639421955755775784627', 'outcome': 'No', 'price': 0, 'winner': False}]",,,,True,True,False,,,,['All'],,
,0x0ce5e4c60480605f22701180b8e9322952ca4075e321771eb756d53aed85e9a8,Will the Fed increase interest rates by 0 bps after its March meeting?,,"The FED interest rates are defined in this market by the upper bound of the target federal funds range. The decisions on the target federal fund range are made by the Federal Open Market Committee (FOMC) meetings.

The resolution source for this market is the FOMC’s statement after its meeting scheduled for March 21-22, 2023 according to the official calendar: https://www.federalreserve.gov/monetarypolicy/fomccalendars.htm.

This market will resolve to “Yes” if following the Federal Reserve's March 2023 meeting the upper bound of the target federal funds rate is exactly the same as the level it was prior to the meeting (namely it increased 0 bps). Otherwise, it will resolve to “No.”

The level and change of the target federal funds rate is also published at the official website of the Federal Reserve at https://www.federalreserve.gov/monetarypolicy/openmarket.htm.

This market may resolve as soon as the FOMC’s statement for their March meeting with relevant data is issued. If no statement is released by April 30, 2023, 11:59:59 PM ET, this market will resolve 50-50.",will-the-fed-increase-interest-rates-by-0-bps-after-its-march-meeting,2023-03-22T00:00:00Z,,0x6f7c640c1c9db3db684d60878e599edf0c4d341a43bc30a6b4ac4b4355dd1c31,"[{'token_id': '54376778741683480050550946809771489751183901510562630512206908735602714303892', 'outcome': 'Yes', 'price': 0, 'winner': False}, {'token_id': '97385798091632246573415737604627216013148419104624989081859283030082201660040', 'outcome': 'No', 'price': 1, 'winner': True}]",,,,True,True,False,,,,['All'],,
,0x29a6590ab1d56750f4dea68314251517282d66b39a40f1b8f090658d96a82fea,Will 'Cocaine Bear' gross more than $20 million domestically on opening weekend?,,"'Cocaine Bear' (2023) is an upcoming American thriller film produced by Universal Pictures. It follows the exploits of a series of unlikely characters who end up in a forest with a bear who unintentionally ingested a large amount of cocaine. It is scheduled for theatrical release in the USA on February 24, 2023.

This is a market on how much ‘Cocaine Bear' will gross domestically on its opening weekend. The “Domestic Weekend” tab on https://www.boxofficemojo.com/title/tt14209916/ will be used to resolve this market once the values for the opening weekend (Feb 24-26) are final (i.e. not studio estimates).

This market will resolve to ""Yes"" if ‘Cocaine Bear’ grosses more than $20,000,000 on its opening weekend. Otherwise, this market will resolve to ""No"".

Opening weekend is defined as the first Friday, Saturday, and Sunday of the film's release. Please note, this market will resolve according to the Box Office Mojo number under Domestic Weekend for the 3-day weekend, regardless of whether domestic refers to only the USA, or to USA and Canada, etc.

If there is no final data available by March 13, 2023, 11:59:59 PM ET, another credible resolution source will be chosen.
",will-cocaine-bear-gross-more-than-20-million-domestically-on-opening-weekend,2023-02-27T00:00:00Z,,0x6d8cda584b84a232f06670705780def28d6e3b91942a35e95ef8da97b28350d3,"[{'token_id': '12547553781164072723334035202200293365327505995532732025618047425377093691263', 'outcome': 'Yes', 'price': 1, 'winner': True}, {'token_id': '8098081656483555548411059964693115702710145807546651385464421389637708449432', 'outcome': 'No', 'price': 0, 'winner': False}]",,,,True,True,False,,,,['All'],,
,0x33a7545297ab2dce2b8f233f5130d40b4369b7d03fc1d503f28ffc29c6c4399e,Will Julie Su be the next U.S. Secretary of Labor?,,"The incumbent U.S. Secretary of Labor is leaving his role, making him the first cabinet member from the Biden Administration to step down.

This market will resolve to ""Yes"" if Deputy Secretary of Labor Julie Su is the next US Secretary of Labor confirmed by the Senate. Otherwise this market will resolve to ""No"". 

This market may only resolve once the next U.S. Secretary of Labor is confirmed by the U.S. Senate. If no U.S. Secretary of Labor is confirmed by the Senate by December 31, 2023, 11:59:59 PM ET, this market will resolve to ""No"".

The primary resolution source for this market will be information from the federal government of the United States of America (e.g. https://www.senate.gov/legislative/nominations_new.htm), however a consensus of credible reporting may also be used.",will-julie-su-be-the-next-us-secretary-of-labor,2023-12-30T00:00:00Z,,0x416534c2b80540fc28f268a081f34df5981053ac145d8a993b6ab087c18c35f3,"[{'token_id': '67165043070450991884084039094660561495411827611281252503453042675272040015313', 'outcome': 'Yes', 'price': 0, 'winner': False}, {'token_id': '113682471054698673772299117503924699591065567823518415435233273976539962866095', 'outcome': 'No', 'price': 1, 'winner': True}]",,,,True,True,False,,,,"['julie su', 'u.s. secretary of labor', 'Politics', 'appointments', 'labor department', 'tim ryan', 'us government', 'sean patrick maloney', 'secretary of labor', 'andy levin', 'All']",,
,0xea021c42e587db0e930291b2b2f7eb69f047642dd9092e69517228288c9d4286,NBA: Dallas Mavericks vs. Phoenix Suns 2023-03-05,,"In the upcoming NBA game, scheduled for March 5 at 1:00 PM:

If the Dallas Mavericks win, the market will resolve to “Mavericks”.

If the Phoenix Suns win, the market will resolve to “Suns”.

 If the game is not completed by April 16, 2023 (11:59:59 PM EST), the market will resolve 50-50.",nba-dal-phx-2023-03-05,2023-03-05T00:00:00Z,2023-03-05T18:00:00Z,0xd726a3f724d19a00aebafe4d59228fd0f56f2cea4e3c10e63c7dd7cb9b15cf71,"[{'token_id': '92846339544586590913051603964780032068449426729884280614397371032988927328712', 'outcome': 'Mavericks', 'price': 0, 'winner': False}, {'token_id': '429210310460326031100279468823460177093114220182205732475793369150546304774', 'outcome': 'Suns', 'price': 1, 'winner': True}]",,,,True,True,False,,,,['All'],,
,0xb9ed681c3281f414cd06991a0abd08b9025eec7a4c865217e01fa97b4124db5e,NBA: Sacramento Kings vs. New Orleans Pelicans 2023-03-06,,"In the upcoming NBA game, scheduled for March 6 at 10:00 PM:

If the Sacramento Kings win, the market will resolve to “Kings”.

If the New Orleans Pelicans win, the market will resolve to “Pelicans”.

 If the game is not completed by April 16, 2023 (11:59:59 PM EST), the market will resolve 50-50.",nba-sac-no-2023-03-06,2023-03-06T00:00:00Z,2023-03-07T03:00:00Z,0xdd2c12e35e8744b283d9ff7ecfdb9534592bf1a1d1e7e70644113bdd2e5bbf4a,"[{'token_id': '109099256097205860297817394679972215932666535821138583191119891646515272705420', 'outcome': 'Kings', 'price': 1, 'winner': True}, {'token_id': '91162298165050045066573955581928713744611326221515710117446268048962852837903', 'outcome': 'Pelicans', 'price': 0, 'winner': False}]",,,,True,True,False,,,,['All'],,
,0x809e64b01386f5ab99a60ceaca350743dab6f06258b4344ff34c30fb118cb70d,NFL Sunday: Packers vs. Dolphins,,"In the upcoming NFL game scheduled for December 25: 

If the Green Bay Packers win, this market will resolve to “Packers”. 

If the Miami Dolphins win, this market will resolve to “Dolphins”. 

If this game ends in a tie, this market will resolve 50-50. 

If the game is not completed by January 1 (11:59:59 PM ET), this market will resolve 50-50.
",nfl-sunday-packers-vs-dolphins,2022-12-25T00:00:00Z,2022-12-25T18:00:00Z,0xe2fb949ce0bbf38f98df0cde4f21c1af94119c659d22469bb4fb0cf116dee542,"[{'token_id': '73983967602180400743409852189939588622774630829264655927036111986170880178444', 'outcome': 'Packers', 'price': 1, 'winner': False}, {'token_id': '108017561839621729196762740922361737327992414163157868366291453763512934677219', 'outcome': 'Dolphins', 'price': 0, 'winner': False}]",,,,True,True,False,,,,['All'],,
,0x0d0f4c860d3cd0634b7fd0395a496e15e143e3ee46e5270b2cddf13cf5d57812,NCAAB: Texas Longhorns vs. Penn State Nittany Lions 2023-03-18,,"In the upcoming NCAAB game, scheduled for March 18 at 7:45 PM ET:

If the Texas Longhorns win, the market will resolve to “Texas”.

If the Penn State Nittany Lions win, the market will resolve to “Penn State”.

 If the game is not completed by April 10, 2023 (11:59:59 PM ET), the market will resolve 50-50.",ncaab-tex-psu-2023-03-18,2023-03-18T00:00:00Z,2023-03-18T23:45:00Z,0x172a4f139a2aca41b6afd7338410e144bcdc40589c1393f51cdaa506ca9f507b,"[{'token_id': '57451287905080847823634008656076559962945322030538911295842521390038137963444', 'outcome': 'Texas', 'price': 1, 'winner': True}, {'token_id': '30481556377182243086998011814183789454926299054669982920638463664971546090135', 'outcome': 'Penn State', 'price': 0, 'winner': False}]",,,,True,True,False,,,,['All'],,
,0x6c5543b51890e95be88bf1db88669c6f004e4f79e1b15b05aa760397fd14b614,UFC 285: Who will win - Shevchenko or Grasso?,,"UFC 285 is an upcoming mixed martial arts event produced by the Ultimate Fighting Championship that is scheduled to take place on March 4, 2023, at the  at the T-Mobile Arena in Las Vegas, USA.

This is a market on whether Valentina Shevchenko or Alexa Grasso will win their bout.

If Valentina Shevchenko is declared the winner of this bout, this market will resolve to “Shevchenko”. If Alexa Grasso is declared the winner of this bout, this market will resolve to “Grasso”.

If this fight is declared a draw, or if for any reason the match is not scored, postponed after March 11, 2023, 11:59:59 PM ET, or cancelled, this market will resolve 50-50.",ufc-285-who-will-win-shevchenko-or-grasso,2023-03-04T00:00:00Z,2023-03-05T03:00:00Z,0x43fccc23cd560fa2229ddb8f6d22f5a253298fbe492f864f5dc4f70b620767b1,"[{'token_id': '21979341667976370736540869815865921010669309121298728107925134779488959605679', 'outcome': 'Shevchenko', 'price': 0, 'winner': False}, {'token_id': '92180705318909914679283403571637800119485659319538298145522898905239779601922', 'outcome': 'Grasso', 'price': 1, 'winner': True}]",,,,True,True,False,,,,['All'],,
,0xdb512ca9e4e44140614a69d2a6a61e83ac5a6faf54307f013b9296f4ac9678b1,NCAAB: Baylor Bears vs. Creighton Blue Jays 2023-03-19,,"In the upcoming NCAAB game, scheduled for March 19 at 7:10 PM ET:

If the Baylor Bears win, the market will resolve to “Baylor”.

If the Creighton Blue Jays win, the market will resolve to “Creighton”.

 If the game is not completed by April 10, 2023 (11:59:59 PM ET), the market will resolve 50-50.",ncaab-bay-crei-2023-03-19,2023-03-19T00:00:00Z,2023-03-19T23:10:00Z,0xb952fa9dd60a28d66a50205a2344d769c298a45c0f97665a18591c679af78f9e,"[{'token_id': '93470017905753487828548468956523896874326031230392776073065336704644719882767', 'outcome': 'Baylor', 'price': 0, 'winner': False}, {'token_id': '13168917784751200839271009929973944342783186658004656810252057599127241688756', 'outcome': 'Creighton', 'price': 1, 'winner': True}]",,,,True,True,False,,,,['All'],,
,0x0c62dd0797038c64178595dcb38037f132ec6204337f98683e35928da9cdfbc9,NBA: Mavericks vs. Jazz (02/06/2023),,"In the upcoming NBA game, scheduled for February 6:

If the Dallas Mavericks win, the market will resolve to “Mavericks”.

If the Utah Jazz win, the market will resolve to “Jazz”.

If this game is not completed by April 6, 2023 (11:59:59 PM ET), or is definitively cancelled before that date, this market will resolve 50-50.",nba-mavericks-vs-jazz-02062023,2023-02-06T00:00:00Z,2023-02-07T02:00:00Z,0x3d43eec418782b465e49027c64ce62d85460deca115d1f9019812b66ea41b7ae,"[{'token_id': '69245667679004603163191885620164871662356486091264022006544027126275537989867', 'outcome': 'Mavericks', 'price': 0, 'winner': False}, {'token_id': '65698305439691593930281141113124537615259198241272572158528969977431007274007', 'outcome': 'Jazz', 'price': 0, 'winner': False}]",,,,True,True,False,,,,['All'],,
,0xa78eebacfd952673a3dc8c93e90a3bc8fd59e0e91d29d60da66c6f52ca06ab9d,UFC 284: Will Makhachev win by finish?,,"UFC 284 is an upcoming mixed martial arts event produced by the Ultimate Fighting Championship that is scheduled to take place on February 12, 2023, at the RAC Arena in Perth, Australia.

This is a market on whether Islam Makhachev will win his upcoming bout with Alexander Volkanovski by finish. To ""win by finish"" means winning by KO/TKO/disqualification, submission, or any other form of stoppage. Any decision made by the judges will not count as a finish.

This market will resolve to “Yes” if Islam Makhachev wins his UFC 284 bout with Alexander Volkanovski by finish. Otherwise, this market will resolve to ""No"".

If for any reason the match is not scored, postponed after February 19, 2023 11:59:59 PM ET, or cancelled, this market will resolve 50-50.",ufc-284-will-makhachev-win-by-finish,2023-02-11T00:00:00Z,2023-02-13T05:15:00Z,0x9201931ad42b4314fcbd4f603d0ac40dba3fe0f7960517a9572ad57bfe2d1589,"[{'token_id': '103487186009722599113861890289540178961896603711342335757129370746707388969271', 'outcome': 'Yes', 'price': 0.0207, 'winner': False}, {'token_id': '60565161801279194484430820733409756184031317209470354690817837112063564032118', 'outcome': 'No', 'price': 0.9793, 'winner': False}]",,,,True,True,False,,,,['All'],,
,0xfdd6cb8fde10f9cbe697b350c3b5efaf32abcc7d37bf651c3aa5a75d9d3c3aa8,NBA: Atlanta Hawks vs. Boston Celtics 2023-03-11,,"In the upcoming NBA game, scheduled for March 11 at 7:30 PM ET:

If the Atlanta Hawks win, the market will resolve to “Hawks”.

If the Boston Celtics win, the market will resolve to “Celtics”.

 If the game is not completed by April 16, 2023 (11:59:59 PM ET), the market will resolve 50-50.",nba-atl-bos-2023-03-11,2023-03-11T00:00:00Z,2023-03-12T00:30:00Z,0x832b7cf303042d9579c69478bb7ec14136de73bed2f31c0ccbb428190a8de857,"[{'token_id': '69952513192272126952854404124730152002199322188877402475265788005066745196919', 'outcome': 'Hawks', 'price': 0, 'winner': False}, {'token_id': '77384646903460189717635322263274821614436824814250007228052565999797407235979', 'outcome': 'Celtics', 'price': 1, 'winner': True}]",,,,True,True,False,,,,['All'],,
,0xa434a4dc344e31e61b574bab9fe26fd98e31df385a350d9979ebc995b2f24396,UFC 284: Who will win - Makhachev or Volkanovski?,,"UFC 284 is an upcoming mixed martial arts event produced by the Ultimate Fighting Championship that is scheduled to take place on February 12, 2023, at the RAC Arena in Perth, Australia.

This is a market on whether Islam Makhachev or Alexander Volkanovski will win their bout.

If Islam Makhachev is declared the winner of this bout, this market will resolve to “Makhachev”. If Alexander Volkanovski is declared the winner of this bout, this market will resolve to “Volkanovski”.

If this fight is declared a draw, or if for any reason the match is not scored, postponed after February 19, 2023, 11:59:59 PM ET, or cancelled, this market will resolve 50-50.",ufc-284-who-will-win-makhachev-or-volkanovski,2023-02-11T00:00:00Z,2023-02-13T05:15:00Z,0x8b0fc868140097fb0374f5fd55381d703af95c6aa9de9fd72958f1b6e3d5b9ff,"[{'token_id': '21165981425700189928241704556676910025612309708934711559745460277177902985325', 'outcome': 'Makhachev', 'price': 0.777, 'winner': False}, {'token_id': '96903918072222017579498896802609227616427815346984685512814492481235050883053', 'outcome': 'Volkanovski', 'price': 0.223, 'winner': False}]",,,,True,True,False,,,,['All'],,
,0xa91ac76a017a9a72f6bc6119a0a2b076efff8bb8df372824df647ed453e6603a,Will $ETH be above $1550 on March 17?,,"This market will resolve to “Yes” if the Binance 1 minute candle for ETH/USDT titled 2023/03/17 03:00 in the ET timezone (referring to 3:00 AM ET) has a final “Close” price of 1550.01 or higher, or to “No” otherwise.

The resolution source for this market is https://www.binance.com, specifically the ETH/USDT “Close” prices currently available at https://www.binance.com/en/trade/ETH_USDT?_from=markets&theme=dark&type=spot with “1m” and “Original” selected on the top bar.

To see the “Close” prices, mouse over particular candles and look at the value after “Close:” at the top of the chart. The API url https://api.binance.com/api/v3/klines?symbol=ETHUSDT&interval=1m with relevant startDate and endDate parameters may be used in the event that the chart is unavailable.

Please note that this market is about the price according to Binance ETH/USDT, not according to other sources or spot markets.",will-eth-be-above-1550-on-march-17,2023-03-17T00:00:00Z,,0x4a334b19054552d38a4f829ffeebb25bf8e19d9d8f9cf27a6e6e144390f4cd0b,"[{'token_id': '89738583910397120280446895746895836583396835093159804858334316079300303319040', 'outcome': 'Yes', 'price': 1, 'winner': True}, {'token_id': '72082686388748662600276212952466724663880649269738569334863431575146781448594', 'outcome': 'No', 'price': 0, 'winner': False}]",,,,True,True,False,,,,['All'],,
,0x76cd905d8b0ba716d1960387277b8f5a763cb6809858505fb3799233681e7ebc,NBA: Toronto Raptors vs. New Orleans Pelicans 2023-02-23,,"In the upcoming NBA game, scheduled for February 23 at 7:30 PM ET:

If the Toronto Raptors win, the market will resolve to “Raptors”.

If the New Orleans Pelicans win, the market will resolve to “Pelicans”.

If the game is not completed by April 16, 2023 (11:59:59 PM ET), the market will resolve 50-50",nba-tor-no-2023-02-23,2023-02-22T00:00:00Z,2023-02-24T00:30:00Z,0x46dd67bc5094a5a8ea02687486442e4715e126aca24729f3c227168498a31940,"[{'token_id': '358898203035083957660672685440818943730885729293318679400652832114943589408', 'outcome': 'Raptors', 'price': 1, 'winner': True}, {'token_id': '96681948368515942634019056051204338723863941500608291161134574035876431889785', 'outcome': 'Pelicans', 'price': 0, 'winner': False}]",,,,True,True,False,,,,['All'],,
,0xc4511c777da8a2d39de9338c37d4beecd25ae4f9edcb8b00b8f40077bbf19608,Will Chelsea beat Leeds? (03/04/2023),,"In the upcoming Premier League soccer match scheduled for March 4, 2023:

If Chelsea wins, this market will resolve to ""Yes"". Otherwise, this market will resolve to ""No"".

If the game results in a draw, the market resolves to ""No.""

If the game is not completed by March 18, 2023, the market will resolve to 50-50.",will-chelsea-beat-leeds-03042023,2023-03-04T00:00:00Z,2023-03-04T15:00:00Z,0x5c39ad37fefbae4c9661bb68668365b8a577be3a23696b17abbd62b67c8d189e,"[{'token_id': '37496455875810300218200794904633623629466221055568312974340985358353922568077', 'outcome': 'Yes', 'price': 1, 'winner': True}, {'token_id': '108581845452487442108054118292283878097462717029323850666101520228287653008940', 'outcome': 'No', 'price': 0, 'winner': False}]",,,,True,True,False,,,,['All'],,
,0x8e30ee6bbe58b94fbdab3eee184f3f3c7be1d017c3694c84b6bb0c2f822f3f77,NBA: Lakers vs. Pelicans (02/04/2023),,"In the upcoming NBA game, scheduled for February 4:

If the Los Angeles Lakers win, the market will resolve to “Lakers”.

If the New Orleans Pelicans win, the market will resolve to “Pelicans”.

If this game is not completed by April 4, 2023 (11:59:59 PM ET), or is definitively cancelled before that date, this market will resolve 50-50.",nba-lakers-vs-pelicans-02042023,2023-02-04T00:00:00Z,2023-02-04T23:00:00Z,0xec8709e3f9e7654f8d839b8f127e45d72fa148ebd12008de3ec52c755fae7d2f,"[{'token_id': '90773025804727515061192574369130430127570172639567279290514043844242011398450', 'outcome': 'Lakers', 'price': 0, 'winner': False}, {'token_id': '45458267153716045550234270019302292673298399459202969057709380403519935940380', 'outcome': 'Pelicans', 'price': 0, 'winner': False}]",,,,True,True,False,,,,['All'],,
,0xe1569709ff06d783423cb55da2934a003faaad1b95438cbc7b882b156463bb03,NBA: Lakers vs. Warriors (02/11/2023),,"In the upcoming NBA game, scheduled for February 11:

If the Los Angeles Lakers win, the market will resolve to “Lakers”.

If the Golden State Warriors win, the market will resolve to “Warriors”.

If this game is not completed by April 11, 2023 (11:59:59 PM ET), or is definitively cancelled before that date, this market will resolve 50-50.",nba-lakers-vs-warriors-02112023,2023-02-10T00:00:00Z,2023-02-12T01:30:00Z,0x279e4ce8847bc556007085edd1d540917c1577bd21fc23db94b154b2d3b64122,"[{'token_id': '65198362755799349988725589735601806265024689107358006824222388579552615226514', 'outcome': 'Lakers', 'price': 0, 'winner': False}, {'token_id': '51131855945192723391640456300090491125075099127122497606061216614145368483402', 'outcome': 'Warriors', 'price': 0, 'winner': False}]",,,,True,True,False,,,,['All'],,
,0x3f2c1e30a0c53d666672b4ec76401659ad0ca9009260ea245dc38c863c8bb3bf,NBA: LA Clippers vs. Golden State Warriors 2023-03-15,,"In the upcoming NBA game, scheduled for March 15 at 10:00 PM ET:

If the LA Clippers win, the market will resolve to “Clippers”.

If the Golden State Warriors win, the market will resolve to “Warriors”.

 If the game is not completed by April 16, 2023 (11:59:59 PM ET), the market will resolve 50-50.",nba-lac-gs-2023-03-15,2023-03-15T00:00:00Z,2023-03-16T02:00:00Z,0x6a01850dcf6557b52cc85bcfbd387d785dbfad38ff095cae00ab77dae82bf9be,"[{'token_id': '16707875993170130056709819036691245505021182832908192754021820392717917954067', 'outcome': 'Clippers', 'price': 1, 'winner': True}, {'token_id': '91273747431986332003026466640920797380209765948677824143342884555695813917894', 'outcome': 'Warriors', 'price': 0, 'winner': False}]",,,,True,True,False,,,,['All'],,
